player_id,name,role,acted_as_sweeper,diving_save,goals_conceded,minutes_played,punches,saves,saves_inside_box,throws,accurate_passes,assists,chances_created,goals,pass_success,total_shots,blocked_shots,shot_accuracy,shot_off_target,shot_on_target,shots_woodwork,accurate_long_balls,crosses,key_passes,long_balls,passes,touches,aerials_lost,aerials_won,clearances,dispossessed,dribbles_attempted,dribbles_succeeded,duels_lost,duels_won,fouls,interceptions,recoveries,tackles_attempted,tackles_succeeded,was_fouled,is_a_sub,was_subbed,yellow_card,red_card,rating
467,Cordoba Jhon,Attacker,NA,NA,NA,71,NA,NA,NA,NA,5,0,0,0,71%,1,0,100%,0,1,0,0,0,0,0,7,15,1,0,0,0,2,1,4,4,2,0,2,1,0,2,0,1,NA,NA,6.4
468,Ramirez Moises,Keeper,0,2,0,90,0,2,0,5,19,NA,NA,NA,,0,0,0%,0,0,0,4,0,0,6,21,30,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,NA,NA,NA,7.9
469,Pepi Ricardo,Attacker,NA,NA,NA,90,NA,NA,NA,NA,14,0,0,0,74%,1,0,100%,0,1,0,0,0,0,1,19,35,5,1,5,0,2,0,8,4,2,0,3,2,1,1,0,NA,NA,NA,6.3
470,Mohammad Aldaoud,Midfielder,NA,NA,NA,78,NA,NA,NA,NA,51,0,0,0,88%,3,1,67%,0,2,0,3,0,1,4,58,67,3,2,1,1,0,0,7,5,2,0,8,3,2,0,0,1,NA,NA,7
471,Mousa Altamari,Attacker,NA,NA,NA,72,NA,NA,NA,NA,10,0,1,1,77%,3,1,33%,1,1,0,0,0,1,0,13,25,0,2,2,1,0,0,2,3,1,0,0,0,0,1,0,1,NA,NA,7.7
472,Kakuta Gael,Attacker,NA,NA,NA,90,NA,NA,NA,NA,16,0,1,1,64%,1,0,100%,0,1,0,0,0,1,0,25,40,6,6,1,2,2,1,10,8,1,1,3,0,0,1,0,NA,NA,NA,7.5
473,Messi Lionel,Attacker,NA,NA,NA,63,NA,NA,NA,NA,12,0,0,0,75%,0,0,0%,0,0,0,0,1,1,0,16,21,2,1,0,1,0,0,4,1,0,0,2,0,0,0,0,1,NA,NA,5.8
474,Bueno Santiago,Defender,NA,NA,NA,88,NA,NA,NA,NA,28,0,0,0,72%,0,0,0%,0,0,0,7,0,0,12,39,57,1,3,6,0,0,0,5,7,4,3,9,3,1,1,0,NA,1,NA,6.3
475,Zaid Ismael,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,15,1,1,0,47%,2,0,0%,2,0,0,1,3,1,2,32,47,3,3,0,2,1,1,8,8,1,0,2,3,2,1,0,NA,NA,NA,7.4
476,Waterman Joel,Defender,NA,NA,NA,90,NA,NA,NA,NA,12,0,0,0,75%,0,0,0%,0,0,0,3,0,0,5,16,24,2,1,6,0,0,0,2,2,0,0,2,1,0,0,0,NA,NA,NA,6.8
477,Adingra Simon,Attacker,NA,NA,NA,90,NA,NA,NA,NA,34,0,2,0,87%,3,1,33%,1,1,0,0,11,5,0,39,73,2,1,0,1,4,3,8,11,2,0,8,2,2,5,0,NA,NA,NA,8
478,Buchanan Tajon,Attacker,NA,NA,NA,34,NA,NA,NA,NA,17,0,0,0,85%,1,0,0%,1,0,0,3,3,2,3,20,27,0,0,0,0,2,2,0,2,0,0,2,0,0,0,1,0,NA,NA,6.6
479,Mujakic Nihad,Defender,NA,NA,NA,90,NA,NA,NA,NA,38,0,0,0,83%,0,0,0%,0,0,0,7,1,1,11,46,60,2,1,7,0,0,0,4,4,0,0,5,3,0,0,0,NA,NA,NA,6.8
480,Nemati Ali,Defender,NA,NA,NA,90,NA,NA,NA,NA,18,1,2,0,55%,0,0,0%,0,0,0,0,4,2,4,33,55,2,3,4,2,1,1,5,5,1,2,3,1,0,0,0,NA,1,NA,6.7
481,Bentancur Rodrigo,Midfielder,NA,NA,NA,81,NA,NA,NA,NA,33,0,0,0,80%,0,0,0%,0,0,0,4,0,0,7,41,54,1,1,3,0,0,0,2,2,1,3,5,1,1,0,0,1,NA,NA,6.5
482,Alvarado Roberto,Attacker,NA,NA,NA,56,NA,NA,NA,NA,6,0,0,0,50%,0,0,0%,0,0,0,0,0,0,0,12,20,3,2,0,1,0,0,8,5,4,0,2,1,1,2,0,1,1,NA,5.5
483,Osorio Jonathan,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,29,0,0,0,81%,1,0,0%,1,0,0,2,2,0,4,36,55,1,0,0,1,3,1,4,7,0,1,5,2,1,4,0,NA,NA,NA,6.5
484,Mazraoui Noussair,Defender,NA,NA,NA,90,NA,NA,NA,NA,17,0,0,0,68%,1,0,0%,1,0,0,0,3,1,3,25,41,1,1,0,0,0,0,3,3,2,0,1,1,1,1,0,NA,NA,NA,6.3
485,Machino Shuto,Attacker,NA,NA,NA,90,NA,NA,NA,NA,21,0,1,2,81%,8,0,50%,4,4,0,0,0,2,0,26,45,4,3,1,1,2,2,8,6,0,0,2,1,0,0,0,NA,NA,NA,9.2
486,Freeman Alex,Defender,NA,NA,NA,90,NA,NA,NA,NA,75,1,2,0,79%,0,0,0%,0,0,0,9,5,2,16,95,129,0,1,0,1,0,0,2,5,0,1,8,3,1,1,0,NA,NA,NA,7.1
487,Bayliss Lachlan,Midfielder,NA,NA,NA,63,NA,NA,NA,NA,24,0,0,0,89%,0,0,0%,0,0,0,1,1,1,1,27,38,1,0,0,0,1,0,2,2,0,0,0,0,0,2,0,1,NA,NA,6.7
488,Sultan Albrake,Defender,NA,NA,NA,90,NA,NA,NA,NA,33,0,0,0,83%,0,0,0%,0,0,0,1,0,0,4,40,49,3,0,1,0,2,0,6,1,0,1,7,1,1,0,0,NA,NA,NA,5.4
489,Sarr Pape Matar,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,33,0,0,0,80%,0,0,0%,0,0,0,3,0,0,6,41,50,6,3,0,0,0,0,7,5,3,2,8,1,1,1,0,NA,NA,NA,6.7
490,Hrustic Ajdin,Attacker,NA,NA,NA,74,NA,NA,NA,NA,11,1,1,1,61%,4,0,75%,1,3,0,2,0,2,2,18,31,0,3,0,1,2,1,2,5,0,0,0,1,1,0,0,1,NA,NA,8.7
491,Mastouri Hazem,Attacker,NA,NA,NA,88,NA,NA,NA,NA,14,0,1,1,93%,5,0,40%,3,2,0,0,1,2,0,15,35,1,1,1,0,3,1,5,4,2,0,3,1,1,1,0,1,NA,NA,8
492,Marawan Attia,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,49,0,0,0,83%,1,1,0%,0,0,0,5,1,0,6,59,75,3,1,0,0,3,1,7,5,1,0,9,2,1,1,0,NA,NA,NA,6.1
493,Llorente Marcos,Defender,NA,NA,NA,90,NA,NA,NA,NA,34,0,0,0,94%,0,0,0%,0,0,0,3,0,0,5,36,39,2,0,2,0,0,0,2,0,0,1,1,0,0,0,0,NA,NA,NA,6
494,Ostigard Leo,Defender,NA,NA,NA,90,NA,NA,NA,NA,25,0,0,0,81%,0,0,0%,0,0,0,4,0,0,9,31,40,1,0,5,0,0,0,2,0,1,1,6,0,0,0,0,NA,NA,NA,6.7
495,Cubarsi Pau,Defender,NA,NA,NA,90,NA,NA,NA,NA,59,0,0,0,94%,0,0,0%,0,0,0,4,0,1,4,63,68,0,4,1,0,0,0,3,4,2,3,5,0,0,0,0,NA,1,NA,5.9
496,Floranus Sherel,Defender,NA,NA,NA,120,NA,NA,NA,NA,58,0,0,0,73%,1,0,100%,0,1,0,8,0,1,14,80,90,0,9,3,0,0,0,2,11,1,2,11,2,0,0,0,NA,NA,NA,6.4
497,Chory Tomas,Attacker,NA,NA,NA,90,NA,NA,NA,NA,6,0,0,1,38%,1,0,100%,0,1,0,1,1,1,2,16,27,5,5,1,1,1,1,6,8,0,0,0,0,0,2,0,NA,NA,NA,7.9
498,Toney Ivan,Attacker,NA,NA,NA,90,NA,NA,NA,NA,5,0,0,0,56%,3,1,0%,2,0,0,0,0,0,0,9,26,2,1,0,2,2,1,5,7,1,1,0,2,0,3,0,NA,NA,NA,6.3
499,Montero Alvaro,Keeper,0,2,0,120,0,5,2,4,22,NA,NA,NA,,0,0,0%,0,0,0,6,0,0,13,30,40,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,NA,NA,NA,5.3
500,Hato Jorrel,Defender,NA,NA,NA,90,NA,NA,NA,NA,18,0,0,0,72%,0,0,0%,0,0,0,2,2,0,5,25,50,5,1,3,0,0,0,5,10,0,0,1,5,2,4,0,NA,NA,NA,7
501,Belammari Youssef,Defender,NA,NA,NA,90,NA,NA,NA,NA,87,0,0,0,92%,0,0,0%,0,0,0,3,5,1,4,95,124,5,3,2,0,1,1,6,10,0,3,7,4,3,2,0,NA,NA,NA,7.2
502,Yengi Tete,Attacker,NA,NA,NA,90,NA,NA,NA,NA,18,0,0,0,75%,1,1,0%,0,0,0,0,3,0,0,24,44,2,1,0,1,5,2,6,8,0,0,1,2,2,3,0,NA,NA,NA,6.8
503,Hirst George,Attacker,NA,NA,NA,90,NA,NA,NA,NA,11,0,0,0,69%,1,0,100%,0,1,0,0,0,1,0,16,20,4,2,0,0,1,0,6,2,1,0,1,0,0,0,0,NA,NA,NA,5.9
504,Mohannad Abutaha,Midfielder,NA,NA,NA,62,NA,NA,NA,NA,35,0,0,0,95%,0,0,0%,0,0,0,1,0,0,2,37,43,0,0,0,0,2,1,5,2,3,1,7,1,0,0,0,NA,1,NA,4.2
505,Simon Dominique,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,51,0,0,0,91%,0,0,0%,0,0,0,5,0,1,6,56,66,0,0,0,2,0,0,5,3,1,2,6,1,0,2,0,NA,NA,NA,6.1
506,Gutierrez Jorge,Defender,NA,NA,NA,9,NA,NA,NA,NA,8,0,0,0,80%,0,0,0%,0,0,0,1,0,0,2,10,13,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,NA,NA,NA
507,Bounou Yassine,Keeper,0,1,0,90,0,1,0,3,15,NA,NA,NA,,0,0,0%,0,0,0,1,0,0,3,18,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,NA,NA,NA,5.5
508,Adams Che,Attacker,NA,NA,NA,17,NA,NA,NA,NA,2,0,0,0,67%,0,0,0%,0,0,0,0,0,0,0,3,8,0,0,0,1,2,1,2,1,0,1,2,0,0,0,1,0,NA,NA,5.7
509,Bazoer Riechedly,Defender,NA,NA,NA,90,NA,NA,NA,NA,40,0,0,0,80%,1,0,0%,1,0,0,3,0,0,11,50,59,1,2,5,0,0,0,1,4,0,0,2,1,1,1,0,NA,NA,NA,6.9
510,Chalobah Trevoh,Defender,NA,NA,NA,90,NA,NA,NA,NA,48,0,0,0,91%,0,0,0%,0,0,0,4,0,0,5,53,61,0,1,1,0,0,0,1,5,0,1,6,3,1,1,0,NA,NA,NA,6.5
511,Telmo Arcanjo,Midfielder,NA,NA,NA,75,NA,NA,NA,NA,71,0,1,0,88%,0,0,0%,0,0,0,3,0,1,5,81,94,0,2,0,1,1,1,5,9,2,2,11,1,1,5,0,1,NA,NA,7.5
512,Karim Boudiaf,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,33,0,1,1,94%,2,0,100%,0,2,0,2,2,0,2,35,54,1,0,1,1,5,2,9,6,1,2,6,4,3,0,0,NA,1,NA,8.1
513,Diarra Habib,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,43,0,0,0,74%,2,1,0%,1,0,0,1,2,0,3,58,74,2,0,2,1,2,1,7,2,1,0,6,1,0,0,0,NA,NA,NA,6
514,Kabak Ozan,Defender,NA,NA,NA,90,NA,NA,NA,NA,58,0,0,0,89%,0,0,0%,0,0,0,8,0,1,11,65,80,2,4,1,0,3,3,4,10,2,4,9,0,0,3,0,NA,NA,NA,7.9
515,Bergvall Lucas,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,101,0,0,0,95%,5,1,60%,1,3,0,10,7,2,10,106,128,0,0,0,0,1,1,1,5,0,1,5,3,1,1,0,NA,NA,NA,8.2
516,Alajbegovic Kerim,Attacker,NA,NA,NA,86,NA,NA,NA,NA,19,1,1,1,86%,6,1,50%,2,3,0,3,4,4,3,22,48,1,0,0,2,3,2,10,4,3,2,2,1,0,1,0,1,NA,NA,8.6
517,Mckennie Weston,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,41,0,0,0,80%,1,1,0%,0,0,0,6,0,0,14,51,63,2,2,3,0,2,2,4,5,1,2,8,1,1,0,0,NA,NA,NA,6.1
518,Memic Amar,Midfielder,NA,NA,NA,30,NA,NA,NA,NA,9,0,0,0,75%,0,0,0%,0,0,0,1,1,0,1,12,17,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,NA,NA,6.1
519,Trossard Leandro,Attacker,NA,NA,NA,78,NA,NA,NA,NA,14,0,0,0,93%,1,0,0%,1,0,0,1,0,2,1,15,19,1,0,0,0,3,2,3,2,0,0,2,0,0,0,0,1,NA,NA,7
520,Lucas Mendes,Defender,NA,NA,NA,61,NA,NA,NA,NA,19,0,0,0,70%,0,0,0%,0,0,0,1,3,1,3,27,48,0,1,2,3,1,0,4,3,0,0,2,0,0,2,0,1,NA,NA,6.3
521,Samba Brice,Keeper,0,1,0,90,0,1,1,2,24,NA,NA,NA,,0,0,0%,0,0,0,10,0,0,18,33,39,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,NA,NA,NA,5.8
522,Ordonez Joel,Defender,NA,NA,NA,90,NA,NA,NA,NA,27,0,0,0,79%,1,0,0%,1,0,0,4,0,0,7,34,48,4,2,5,0,0,0,6,3,2,4,2,1,1,0,0,NA,1,NA,6.6
523,Ospina David,Keeper,0,0,2,90,0,2,1,9,15,NA,NA,NA,,0,0,0%,0,0,0,4,0,0,8,19,32,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,NA,NA,NA,4.6
524,Muslera Fernando,Keeper,0,3,0,90,0,4,3,9,30,NA,NA,NA,,0,0,0%,0,0,0,4,0,0,11,38,53,0,0,0,0,1,1,0,2,0,0,12,0,0,1,0,NA,NA,NA,7.3
525,Madueke Noni,Attacker,NA,NA,NA,84,NA,NA,NA,NA,12,1,1,0,75%,1,0,0%,1,0,0,2,3,3,3,16,33,3,1,0,1,2,1,7,4,1,0,3,1,0,1,0,1,NA,NA,7.3
526,Zeleny Jaroslav,Defender,NA,NA,NA,90,NA,NA,NA,NA,55,0,0,0,82%,1,1,0%,0,0,0,4,0,0,10,67,80,1,1,4,0,0,0,4,1,3,1,3,0,0,0,0,NA,NA,NA,6.7
527,Abdullah Alkhaibari,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,67,0,0,0,94%,0,0,0%,0,0,0,7,0,0,7,71,81,0,1,3,0,0,0,0,2,0,1,7,1,0,0,0,NA,NA,NA,6.4
528,Sutalo Josip,Defender,NA,NA,NA,90,NA,NA,NA,NA,27,0,0,0,87%,1,1,0%,0,0,0,3,0,0,4,31,37,1,3,2,1,1,1,2,4,0,0,5,0,0,0,0,NA,NA,NA,7
529,Saka Bukayo,Attacker,NA,NA,NA,45,NA,NA,NA,NA,19,0,0,0,90%,1,0,0%,1,0,0,0,0,0,0,21,37,0,1,0,2,4,2,4,3,0,0,0,0,0,0,1,0,NA,NA,6.4
530,Rodriguez Brian,Attacker,NA,NA,NA,83,NA,NA,NA,NA,20,0,1,1,74%,1,0,100%,0,1,0,1,1,1,1,27,43,3,0,0,3,1,1,8,4,2,0,2,0,0,3,0,1,1,NA,7.1
531,Akgun Yunus,Attacker,NA,NA,NA,90,NA,NA,NA,NA,12,1,2,0,67%,7,1,14%,5,1,0,0,0,3,1,18,33,3,0,0,2,0,0,8,1,1,0,1,0,0,1,0,NA,1,NA,7.3
532,Lee Jaesung,Midfielder,NA,NA,NA,77,NA,NA,NA,NA,37,0,0,0,88%,1,0,100%,0,1,0,5,7,1,6,42,68,2,0,1,1,4,2,6,4,0,0,1,1,1,1,0,1,NA,NA,6.9
533,Basic Ivan,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,32,0,0,1,73%,3,2,33%,0,1,0,8,2,4,14,44,64,3,1,2,0,1,0,8,3,3,4,4,2,1,0,0,NA,1,NA,8.2
534,Fernandez Enzo,Midfielder,NA,NA,NA,56,NA,NA,NA,NA,20,0,0,0,95%,0,0,0%,0,0,0,1,0,1,1,21,36,1,0,3,2,2,2,7,3,3,0,2,1,1,0,1,0,1,NA,6.5
535,Rayners Iqraam,Attacker,NA,NA,NA,90,NA,NA,NA,NA,13,1,1,1,68%,2,0,100%,0,2,0,0,3,1,1,19,38,0,1,0,0,2,2,0,6,0,0,0,2,0,1,0,NA,NA,NA,8.7
536,Ali Olwan,Attacker,NA,NA,NA,90,NA,NA,NA,NA,30,0,0,0,79%,0,0,0%,0,0,0,3,3,6,3,38,57,3,0,0,0,4,3,5,3,2,3,6,0,0,0,0,NA,NA,NA,7.9
537,Embolo Breel,Attacker,NA,NA,NA,90,NA,NA,NA,NA,18,0,0,0,82%,1,0,0%,1,0,0,0,1,0,0,22,48,1,1,0,4,3,2,7,8,1,1,3,2,2,3,0,NA,NA,NA,6.2
538,Sabitzer Marcel,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,16,0,1,0,70%,2,0,0%,2,0,0,0,12,3,3,23,49,1,1,1,1,1,0,5,5,1,1,3,3,2,1,0,NA,NA,NA,7.4
539,Gabriel Magalhaes,Defender,NA,NA,NA,90,NA,NA,NA,NA,26,0,0,0,65%,1,0,0%,1,0,0,4,0,0,11,40,61,0,8,9,0,0,0,1,13,1,1,7,5,2,0,0,NA,NA,NA,7.8
540,Mahmoud Saber,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,23,0,0,0,82%,1,0,100%,0,1,0,0,4,2,0,28,63,1,2,0,4,11,7,11,10,2,0,1,0,0,1,0,NA,NA,NA,6.9
541,Cross Bradley,Defender,NA,NA,NA,76,NA,NA,NA,NA,19,0,0,0,68%,1,0,100%,0,1,0,2,5,1,8,28,54,0,4,8,1,1,1,1,5,0,2,3,0,0,0,0,1,NA,NA,7.3
542,Ali Yousif,Attacker,NA,NA,NA,90,NA,NA,NA,NA,43,0,1,2,91%,8,1,50%,3,4,0,2,1,4,2,47,71,4,3,1,0,2,0,6,5,1,2,2,0,0,2,0,NA,NA,NA,9.2
543,Chaouat Firas,Attacker,NA,NA,NA,59,NA,NA,NA,NA,10,0,0,0,83%,1,0,0%,1,0,0,0,0,0,0,12,19,2,1,0,0,1,1,3,2,1,0,0,0,0,0,0,1,NA,NA,6.1
544,Danso Kevin,Defender,NA,NA,NA,90,NA,NA,NA,NA,18,0,0,0,60%,0,0,0%,0,0,0,1,1,0,4,30,64,7,1,3,0,0,0,10,5,2,3,4,2,0,2,0,NA,NA,NA,5.5
545,Metusala Garven,Defender,NA,NA,NA,90,NA,NA,NA,NA,70,0,0,0,89%,1,0,0%,1,0,0,6,3,0,9,79,100,4,3,4,0,0,0,6,4,2,2,5,0,0,1,0,NA,1,NA,6.8
546,Londono Azarias,Attacker,NA,NA,NA,90,NA,NA,NA,NA,17,0,0,0,85%,3,1,0%,2,0,0,0,0,0,0,20,35,2,3,2,2,1,1,5,5,0,0,0,0,0,1,0,NA,NA,NA,6.2
547,Bjorkan Fredrik Andre,Defender,NA,NA,NA,90,NA,NA,NA,NA,27,0,0,0,93%,1,1,0%,0,0,0,1,0,0,2,29,34,0,0,2,0,0,0,1,0,1,0,5,0,0,0,0,NA,NA,NA,6.5
548,Yeboah John,Attacker,NA,NA,NA,81,NA,NA,NA,NA,50,1,1,0,85%,2,0,0%,2,0,0,2,6,4,4,59,80,0,0,0,1,3,0,4,1,0,0,3,0,0,1,0,1,NA,NA,7.7
549,Jovane Cabral,Midfielder,NA,NA,NA,78,NA,NA,NA,NA,49,0,0,0,84%,3,0,33%,2,1,0,1,0,1,3,58,79,3,1,2,1,2,2,5,8,0,0,7,1,1,4,0,1,NA,NA,7.4
550,Aaronson Brenden,Attacker,NA,NA,NA,90,NA,NA,NA,NA,19,0,0,0,49%,4,0,50%,2,2,0,2,0,0,3,39,59,2,19,1,0,2,1,5,24,2,1,6,2,2,3,0,NA,NA,NA,8.4
551,Cornelius Derek,Defender,NA,NA,NA,90,NA,NA,NA,NA,34,0,0,0,71%,1,0,0%,1,0,0,5,3,0,13,48,78,0,1,5,0,0,0,1,5,1,0,9,3,2,1,0,NA,NA,NA,7.3
552,Bellingham Jude,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,72,0,1,0,94%,1,0,0%,1,0,0,5,0,2,5,77,89,0,0,0,2,5,5,6,6,1,1,15,1,0,0,0,NA,NA,NA,7.3
553,Galarza Matias,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,61,0,0,0,77%,0,0,0%,0,0,0,6,0,0,11,79,90,1,6,7,0,0,0,3,6,2,1,4,0,0,0,0,NA,1,NA,6.8
554,Anang Joseph,Keeper,0,3,0,90,0,4,0,2,37,NA,NA,NA,,0,0,0%,0,0,0,11,0,1,19,45,53,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,NA,NA,NA,7.7
555,Ito Hiroki,Defender,NA,NA,NA,90,NA,NA,NA,NA,26,0,0,0,81%,1,0,100%,0,1,0,1,1,1,1,32,56,0,4,1,1,3,1,4,8,0,3,5,3,1,0,0,NA,NA,NA,7.6
556,Urunov Oston,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,57,0,0,0,88%,2,1,0%,0,0,0,2,2,2,2,65,86,0,1,1,3,4,3,8,5,2,1,6,0,0,1,0,NA,NA,NA,6.5
557,Vargas Ruben,Attacker,NA,NA,NA,71,NA,NA,NA,NA,12,0,0,1,60%,2,0,100%,0,2,0,1,0,1,1,20,26,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,NA,NA,7.7
558,Millar Liam,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,66,0,0,0,87%,1,0,0%,1,0,0,4,0,0,7,76,88,2,1,2,0,1,1,5,7,2,0,13,2,0,3,0,NA,1,NA,6.9
559,Mustafa Saadoon,Defender,NA,NA,NA,90,NA,NA,NA,NA,19,0,0,0,90%,0,0,0%,0,0,0,6,9,0,8,21,54,1,1,3,0,2,1,4,6,2,0,4,3,2,1,0,NA,1,NA,7.3
560,Kuchta Jan,Attacker,NA,NA,NA,90,NA,NA,NA,NA,37,0,1,1,86%,2,0,100%,0,2,0,1,3,4,1,43,63,1,0,1,3,7,6,6,6,0,1,3,0,0,0,0,NA,NA,NA,8.5
561,Thuram Marcus,Attacker,NA,NA,NA,90,NA,NA,NA,NA,13,0,0,0,81%,1,0,0%,1,0,0,0,0,1,0,16,32,8,3,0,1,5,2,13,6,1,0,4,0,0,1,0,NA,NA,NA,5.5
562,Vargas Camilo,Keeper,0,0,0,90,1,1,1,2,21,NA,NA,NA,,0,0,0%,0,0,0,5,0,0,18,34,40,0,1,1,0,0,0,0,1,0,0,8,0,0,0,0,NA,NA,NA,5.5
563,Yusupov Utkir,Keeper,0,1,0,90,0,4,2,6,19,NA,NA,NA,,0,0,0%,0,0,0,8,0,0,20,31,44,0,0,0,0,0,0,0,1,0,0,13,0,0,1,0,NA,NA,NA,6.5
564,Ekdal Hjalmar,Defender,NA,NA,NA,90,NA,NA,NA,NA,55,0,0,0,86%,0,0,0%,0,0,0,4,0,0,6,64,71,0,4,0,0,0,0,3,7,3,1,7,3,2,1,0,NA,NA,NA,6.6
565,Rogerson Logan,Attacker,NA,NA,NA,81,NA,NA,NA,NA,20,0,0,0,71%,3,1,33%,1,1,0,1,0,2,2,28,48,1,1,0,0,2,1,5,6,2,0,4,3,1,1,0,1,NA,NA,7.2
566,Sane Leroy,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,33,0,0,0,83%,2,0,50%,1,1,0,0,2,2,3,40,52,0,0,0,0,0,0,3,2,0,1,5,1,0,1,0,NA,NA,NA,6.8
567,Munaf Younus,Defender,NA,NA,NA,90,NA,NA,NA,NA,13,1,0,0,76%,2,0,50%,1,1,0,0,11,3,3,17,49,4,0,0,0,0,0,4,2,0,1,4,2,2,0,0,NA,NA,NA,6.6
568,Salem Aldawsari,Attacker,NA,NA,NA,120,NA,NA,NA,NA,56,0,0,0,84%,7,1,29%,3,2,0,0,2,4,0,67,111,0,0,0,6,8,7,8,8,2,0,10,0,0,1,0,NA,NA,NA,7.5
569,Amenda Aurele,Defender,NA,NA,NA,90,NA,NA,NA,NA,22,0,0,0,65%,0,0,0%,0,0,0,1,6,0,3,34,58,2,1,0,1,1,1,5,5,0,0,8,2,1,1,0,NA,1,NA,6.4
570,Pierre Woodensky,Midfielder,NA,NA,NA,65,NA,NA,NA,NA,22,0,0,0,88%,1,0,0%,1,0,0,0,3,0,1,25,49,1,1,0,4,2,2,5,7,0,0,4,1,1,3,0,1,NA,NA,6.8
571,Bouaddi Ayyoub,Midfielder,NA,NA,NA,65,NA,NA,NA,NA,14,0,0,0,88%,0,0,0%,0,0,0,0,0,1,0,16,22,0,0,0,1,0,0,3,2,1,0,1,0,0,2,0,1,NA,NA,6.2
572,Tshibola Aaron,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,38,0,0,0,79%,0,0,0%,0,0,0,1,4,3,3,48,61,0,1,0,0,0,0,3,6,2,2,4,4,2,1,0,NA,NA,NA,7.3
573,Omar Marmoush,Attacker,NA,NA,NA,90,NA,NA,NA,NA,30,0,1,1,81%,2,1,50%,0,1,0,3,4,1,4,37,55,4,0,0,4,3,2,10,5,0,0,7,0,0,3,0,NA,NA,NA,7.3
574,Maignan Mike,Keeper,0,0,0,90,1,1,0,1,13,NA,NA,NA,,0,0,0%,0,0,0,9,0,0,20,24,29,0,1,1,0,0,0,0,1,0,0,7,0,0,0,0,NA,NA,NA,5.9
575,Galindez Hernan,Keeper,0,1,0,45,0,1,1,3,12,NA,NA,NA,,0,0,0%,0,0,0,0,0,0,0,13,18,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,NA,NA,5.9
576,Puerta Gustavo,Defender,NA,NA,NA,90,NA,NA,NA,NA,12,0,0,0,57%,0,0,0%,0,0,0,0,1,0,2,21,44,0,4,7,0,5,5,5,12,2,1,3,2,2,1,0,NA,1,NA,7.7
577,Hickey Aaron,Defender,NA,NA,NA,90,NA,NA,NA,NA,39,1,1,0,78%,1,0,0%,1,0,0,5,1,1,12,50,70,5,4,6,0,0,0,7,6,0,5,8,2,1,1,0,NA,NA,NA,7.9
578,Niakhate Moussa,Defender,NA,NA,NA,90,NA,NA,NA,NA,21,0,0,0,75%,0,0,0%,0,0,0,0,1,0,2,28,54,0,0,1,1,1,1,2,2,0,1,8,0,0,1,0,NA,NA,NA,6.6
579,Aiman Yahya,Attacker,NA,NA,NA,69,NA,NA,NA,NA,29,0,0,0,81%,0,0,0%,0,0,0,4,0,1,5,36,42,3,6,0,1,0,0,6,7,1,0,4,1,0,0,0,1,1,NA,6.4
580,Wan-Bissaka Aaron,Defender,NA,NA,NA,90,NA,NA,NA,NA,26,0,0,0,76%,0,0,0%,0,0,0,2,1,1,4,34,46,2,2,3,0,0,0,6,4,3,0,3,2,0,0,0,NA,NA,NA,5.3
581,Mohammed Alowais,Keeper,0,0,0,90,0,0,0,1,17,NA,NA,NA,,0,0,0%,0,0,0,4,0,0,9,23,25,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,NA,NA,NA,5.4
582,Budimir Ante,Attacker,NA,NA,NA,60,NA,NA,NA,NA,7,0,0,0,64%,1,0,0%,1,0,0,0,0,0,0,11,18,8,3,0,1,1,1,10,4,0,0,3,0,0,0,0,1,NA,NA,5.8
583,Gomez Andres,Attacker,NA,NA,NA,90,NA,NA,NA,NA,20,0,0,0,80%,1,0,0%,1,0,0,0,9,1,0,25,54,0,2,0,0,7,4,3,7,0,0,4,0,0,1,0,NA,NA,NA,6.6
